counter,filename,scan_type,obs_seq,ele,n1,n2
221,mapmaker_POLE1-112-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-112-1,POLE1,112,1
222,mapmaker_POLE1-113-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-113-0,POLE1,113,0
223,mapmaker_POLE1-113-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-113-1,POLE1,113,1
224,mapmaker_POLE1-114-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-114-0,POLE1,114,0
225,mapmaker_POLE1-114-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-114-1,POLE1,114,1
226,mapmaker_POLE1-115-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-115-0,POLE1,115,0
227,mapmaker_POLE1-115-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-115-1,POLE1,115,1
228,mapmaker_POLE1-116-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-116-0,POLE1,116,0
229,mapmaker_POLE1-116-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-116-1,POLE1,116,1
230,mapmaker_POLE1-117-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-117-0,POLE1,117,0
231,mapmaker_POLE1-117-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-117-1,POLE1,117,1
232,mapmaker_POLE1-118-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-118-0,POLE1,118,0
233,mapmaker_POLE1-118-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-118-1,POLE1,118,1
234,mapmaker_POLE1-119-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-119-0,POLE1,119,0
235,mapmaker_POLE1-119-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-119-1,POLE1,119,1
236,mapmaker_POLE1-120-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-120-0,POLE1,120,0
237,mapmaker_POLE1-120-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-120-1,POLE1,120,1
238,mapmaker_POLE1-121-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-121-0,POLE1,121,0
239,mapmaker_POLE1-121-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-121-1,POLE1,121,1
240,mapmaker_POLE1-122-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-122-0,POLE1,122,0
241,mapmaker_POLE1-122-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-122-1,POLE1,122,1
242,mapmaker_POLE1-123-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-123-0,POLE1,123,0
243,mapmaker_POLE1-123-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-123-1,POLE1,123,1
244,mapmaker_POLE1-124-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-124-0,POLE1,124,0
245,mapmaker_POLE1-124-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-124-1,POLE1,124,1
246,mapmaker_POLE1-125-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-125-0,POLE1,125,0
247,mapmaker_POLE1-125-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-125-1,POLE1,125,1
248,mapmaker_POLE1-126-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-126-0,POLE1,126,0
249,mapmaker_POLE1-126-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-126-1,POLE1,126,1
250,mapmaker_POLE1-127-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-127-0,POLE1,127,0
251,mapmaker_POLE1-127-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-127-1,POLE1,127,1
252,mapmaker_POLE1-128-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-128-0,POLE1,128,0
253,mapmaker_POLE1-128-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-128-1,POLE1,128,1
254,mapmaker_POLE1-129-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-129-0,POLE1,129,0
255,mapmaker_POLE1-129-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-129-1,POLE1,129,1
256,mapmaker_POLE1-130-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-130-0,POLE1,130,0
257,mapmaker_POLE1-130-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-130-1,POLE1,130,1
258,mapmaker_POLE1-131-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-131-0,POLE1,131,0
259,mapmaker_POLE1-131-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-131-1,POLE1,131,1
260,mapmaker_POLE1-132-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-132-0,POLE1,132,0
261,mapmaker_POLE1-132-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-132-1,POLE1,132,1
262,mapmaker_POLE1-133-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-133-0,POLE1,133,0
263,mapmaker_POLE1-133-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-133-1,POLE1,133,1
264,mapmaker_POLE1-134-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-134-0,POLE1,134,0
265,mapmaker_POLE1-134-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-134-1,POLE1,134,1
266,mapmaker_POLE1-135-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-135-0,POLE1,135,0
267,mapmaker_POLE1-135-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-135-1,POLE1,135,1
268,mapmaker_POLE1-136-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-136-0,POLE1,136,0
269,mapmaker_POLE1-136-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-136-1,POLE1,136,1
270,mapmaker_POLE1-137-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-137-0,POLE1,137,0
271,mapmaker_POLE1-137-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-137-1,POLE1,137,1
272,mapmaker_POLE1-138-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-138-0,POLE1,138,0
273,mapmaker_POLE1-138-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-138-1,POLE1,138,1
274,mapmaker_POLE1-139-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-139-0,POLE1,139,0
275,mapmaker_POLE1-139-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-139-1,POLE1,139,1
276,mapmaker_POLE1-140-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-140-0,POLE1,140,0
277,mapmaker_POLE1-140-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-140-1,POLE1,140,1
278,mapmaker_POLE1-141-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-141-1,POLE1,141,1
279,mapmaker_POLE1-142-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-142-0,POLE1,142,0
280,mapmaker_POLE1-142-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-142-1,POLE1,142,1
281,mapmaker_POLE1-143-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-143-0,POLE1,143,0
282,mapmaker_POLE1-143-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-143-1,POLE1,143,1
283,mapmaker_POLE1-144-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-144-0,POLE1,144,0
284,mapmaker_POLE1-145-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-145-0,POLE1,145,0
285,mapmaker_POLE1-145-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-145-1,POLE1,145,1
286,mapmaker_POLE1-146-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-146-0,POLE1,146,0
287,mapmaker_POLE1-146-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-146-1,POLE1,146,1
288,mapmaker_POLE1-147-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-147-0,POLE1,147,0
289,mapmaker_POLE1-147-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-147-1,POLE1,147,1
290,mapmaker_POLE1-148-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-148-1,POLE1,148,1
291,mapmaker_POLE1-149-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-149-0,POLE1,149,0
292,mapmaker_POLE1-149-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-149-1,POLE1,149,1
293,mapmaker_POLE1-150-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-150-0,POLE1,150,0
294,mapmaker_POLE1-150-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-150-1,POLE1,150,1
295,mapmaker_POLE1-151-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-151-0,POLE1,151,0
296,mapmaker_POLE1-151-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-151-1,POLE1,151,1
297,mapmaker_POLE1-152-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-152-0,POLE1,152,0
298,mapmaker_POLE1-152-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-152-1,POLE1,152,1
299,mapmaker_POLE1-153-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-153-0,POLE1,153,0
300,mapmaker_POLE1-153-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-153-1,POLE1,153,1
301,mapmaker_POLE1-154-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-154-0,POLE1,154,0
302,mapmaker_POLE1-154-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-154-1,POLE1,154,1
303,mapmaker_POLE1-155-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-155-0,POLE1,155,0
304,mapmaker_POLE1-155-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-155-1,POLE1,155,1
305,mapmaker_POLE1-156-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-156-0,POLE1,156,0
306,mapmaker_POLE1-156-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-156-1,POLE1,156,1
307,mapmaker_POLE1-157-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-157-0,POLE1,157,0
308,mapmaker_POLE1-157-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-157-1,POLE1,157,1
309,mapmaker_POLE1-158-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-158-0,POLE1,158,0
310,mapmaker_POLE1-158-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-158-1,POLE1,158,1
311,mapmaker_POLE1-159-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-159-0,POLE1,159,0
312,mapmaker_POLE1-159-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-159-1,POLE1,159,1
313,mapmaker_POLE1-160-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-160-0,POLE1,160,0
314,mapmaker_POLE1-160-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-160-1,POLE1,160,1
315,mapmaker_POLE1-161-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-161-0,POLE1,161,0
316,mapmaker_POLE1-161-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-161-1,POLE1,161,1
317,mapmaker_POLE1-162-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-162-0,POLE1,162,0
318,mapmaker_POLE1-162-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-162-1,POLE1,162,1
319,mapmaker_POLE1-163-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-163-0,POLE1,163,0
320,mapmaker_POLE1-163-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-163-1,POLE1,163,1
321,mapmaker_POLE1-164-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-164-0,POLE1,164,0
322,mapmaker_POLE1-164-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-164-1,POLE1,164,1
323,mapmaker_POLE1-165-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-165-0,POLE1,165,0
324,mapmaker_POLE1-165-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-165-1,POLE1,165,1
325,mapmaker_POLE1-166-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-166-0,POLE1,166,0
326,mapmaker_POLE1-166-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-166-1,POLE1,166,1
327,mapmaker_POLE1-167-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-167-0,POLE1,167,0
328,mapmaker_POLE1-167-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-167-1,POLE1,167,1
329,mapmaker_POLE1-168-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-168-0,POLE1,168,0
330,mapmaker_POLE1-168-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-168-1,POLE1,168,1
331,mapmaker_POLE1-169-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-169-0,POLE1,169,0
332,mapmaker_POLE1-169-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-169-1,POLE1,169,1
333,mapmaker_POLE1-170-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-170-0,POLE1,170,0
334,mapmaker_POLE1-170-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-170-1,POLE1,170,1
335,mapmaker_POLE1-171-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-171-0,POLE1,171,0
336,mapmaker_POLE1-171-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-171-1,POLE1,171,1
337,mapmaker_POLE1-172-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-172-0,POLE1,172,0
338,mapmaker_POLE1-172-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-172-1,POLE1,172,1
339,mapmaker_POLE1-173-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-173-0,POLE1,173,0
340,mapmaker_POLE1-173-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-173-1,POLE1,173,1
341,mapmaker_POLE1-174-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-174-0,POLE1,174,0
342,mapmaker_POLE1-174-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-174-1,POLE1,174,1
343,mapmaker_POLE1-175-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-175-0,POLE1,175,0
344,mapmaker_POLE1-175-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-175-1,POLE1,175,1
345,mapmaker_POLE1-176-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-176-0,POLE1,176,0
346,mapmaker_POLE1-176-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-176-1,POLE1,176,1
347,mapmaker_POLE1-177-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-177-0,POLE1,177,0
348,mapmaker_POLE1-177-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-177-1,POLE1,177,1
349,mapmaker_POLE1-178-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-178-0,POLE1,178,0
350,mapmaker_POLE1-178-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-178-1,POLE1,178,1
351,mapmaker_POLE1-179-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-179-0,POLE1,179,0
352,mapmaker_POLE1-179-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-179-1,POLE1,179,1
353,mapmaker_POLE1-180-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-180-0,POLE1,180,0
354,mapmaker_POLE1-180-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-180-1,POLE1,180,1
355,mapmaker_POLE1-181-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-181-0,POLE1,181,0
356,mapmaker_POLE1-181-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-181-1,POLE1,181,1
357,mapmaker_POLE1-182-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-182-0,POLE1,182,0
358,mapmaker_POLE1-182-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-182-1,POLE1,182,1
359,mapmaker_POLE1-183-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-183-0,POLE1,183,0
360,mapmaker_POLE1-183-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-183-1,POLE1,183,1
361,mapmaker_POLE1-184-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-184-0,POLE1,184,0
362,mapmaker_POLE1-184-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-184-1,POLE1,184,1
363,mapmaker_POLE1-185-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-185-0,POLE1,185,0
364,mapmaker_POLE1-185-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-185-1,POLE1,185,1
365,mapmaker_POLE1-186-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-186-0,POLE1,186,0
366,mapmaker_POLE1-186-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-186-1,POLE1,186,1
367,mapmaker_POLE1-187-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-187-0,POLE1,187,0
368,mapmaker_POLE1-187-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-187-1,POLE1,187,1
369,mapmaker_POLE1-188-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-188-0,POLE1,188,0
370,mapmaker_POLE1-188-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-188-1,POLE1,188,1
371,mapmaker_POLE1-189-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-189-0,POLE1,189,0
372,mapmaker_POLE1-189-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-189-1,POLE1,189,1
373,mapmaker_POLE1-190-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-190-0,POLE1,190,0
374,mapmaker_POLE1-190-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-190-1,POLE1,190,1
375,mapmaker_POLE1-191-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-191-0,POLE1,191,0
376,mapmaker_POLE1-191-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-191-1,POLE1,191,1
377,mapmaker_POLE1-192-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-192-0,POLE1,192,0
378,mapmaker_POLE1-192-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-192-1,POLE1,192,1
379,mapmaker_POLE1-193-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-193-0,POLE1,193,0
380,mapmaker_POLE1-193-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-193-1,POLE1,193,1
381,mapmaker_POLE1-194-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-194-0,POLE1,194,0
382,mapmaker_POLE1-194-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-194-1,POLE1,194,1
383,mapmaker_POLE1-195-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-195-0,POLE1,195,0
384,mapmaker_POLE1-195-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-195-1,POLE1,195,1
385,mapmaker_POLE1-196-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-196-0,POLE1,196,0
386,mapmaker_POLE1-196-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-196-1,POLE1,196,1
387,mapmaker_POLE1-197-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-197-0,POLE1,197,0
388,mapmaker_POLE1-197-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-197-1,POLE1,197,1
389,mapmaker_POLE1-198-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-198-0,POLE1,198,0
390,mapmaker_POLE1-198-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-198-1,POLE1,198,1
391,mapmaker_POLE1-199-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-199-0,POLE1,199,0
392,mapmaker_POLE1-199-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-199-1,POLE1,199,1
393,mapmaker_POLE1-200-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-200-0,POLE1,200,0
394,mapmaker_POLE1-200-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-200-1,POLE1,200,1
395,mapmaker_POLE1-201-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-201-0,POLE1,201,0
396,mapmaker_POLE1-201-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-201-1,POLE1,201,1
397,mapmaker_POLE1-202-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-202-0,POLE1,202,0
398,mapmaker_POLE1-202-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-202-1,POLE1,202,1
399,mapmaker_POLE1-203-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-203-0,POLE1,203,0
400,mapmaker_POLE1-203-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-203-1,POLE1,203,1
401,mapmaker_POLE1-204-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-204-0,POLE1,204,0
402,mapmaker_POLE1-204-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-204-1,POLE1,204,1
403,mapmaker_POLE1-205-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-205-0,POLE1,205,0
404,mapmaker_POLE1-205-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-205-1,POLE1,205,1
405,mapmaker_POLE1-206-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-206-0,POLE1,206,0
406,mapmaker_POLE1-206-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-206-1,POLE1,206,1
407,mapmaker_POLE1-207-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-207-0,POLE1,207,0
408,mapmaker_POLE1-207-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-207-1,POLE1,207,1
409,mapmaker_POLE1-208-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-208-0,POLE1,208,0
410,mapmaker_POLE1-208-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-208-1,POLE1,208,1
411,mapmaker_POLE1-209-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-209-0,POLE1,209,0
412,mapmaker_POLE1-209-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-209-1,POLE1,209,1
413,mapmaker_POLE1-210-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-210-0,POLE1,210,0
414,mapmaker_POLE1-210-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-210-1,POLE1,210,1
415,mapmaker_POLE1-211-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-211-0,POLE1,211,0
416,mapmaker_POLE1-211-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-211-1,POLE1,211,1
417,mapmaker_POLE1-212-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-212-0,POLE1,212,0
418,mapmaker_POLE1-212-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-212-1,POLE1,212,1
419,mapmaker_POLE1-213-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-213-0,POLE1,213,0
420,mapmaker_POLE1-213-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-213-1,POLE1,213,1
421,mapmaker_POLE1-214-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-214-0,POLE1,214,0
422,mapmaker_POLE1-214-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-214-1,POLE1,214,1
423,mapmaker_POLE1-215-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-215-0,POLE1,215,0
424,mapmaker_POLE1-215-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-215-1,POLE1,215,1
425,mapmaker_POLE1-216-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-216-0,POLE1,216,0
426,mapmaker_POLE1-216-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-216-1,POLE1,216,1
427,mapmaker_POLE1-217-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-217-0,POLE1,217,0
428,mapmaker_POLE1-217-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-217-1,POLE1,217,1
429,mapmaker_POLE1-218-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-218-0,POLE1,218,0
430,mapmaker_POLE1-218-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-218-1,POLE1,218,1
431,mapmaker_POLE1-219-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-219-0,POLE1,219,0
432,mapmaker_POLE1-219-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-219-1,POLE1,219,1
433,mapmaker_POLE1-220-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-220-0,POLE1,220,0
434,mapmaker_POLE1-220-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-220-1,POLE1,220,1
435,mapmaker_POLE1-221-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-221-0,POLE1,221,0
436,mapmaker_POLE1-221-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-221-1,POLE1,221,1
437,mapmaker_POLE1-222-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-222-0,POLE1,222,0
438,mapmaker_POLE1-222-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-222-1,POLE1,222,1
439,mapmaker_POLE1-223-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-223-0,POLE1,223,0
440,mapmaker_POLE1-223-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-223-1,POLE1,223,1
441,mapmaker_POLE1-224-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-224-0,POLE1,224,0
